Form,Section,Variable,Type,Question,Answer Options,Validation,Minimum,Maximum,List,Skip Logic,Body System,Definition,Completion Guideline,Standardized Term Codelist,Standardized Term Code,Metathesaurus,Identifier,Research Category,preset_ARChetype Disease CRF_Covid,preset_ARChetype Disease CRF_H5Nx,preset_ARChetype Disease CRF_Dengue,preset_ARChetype Disease CRF_Chikungunya,preset_ARChetype Disease CRF_Mpox,preset_ARChetype Disease CRF_Mpox Pregnancy and Paediatric,preset_ARChetype Syndromic CRF_ARI,preset_ARChetype Syndromic CRF_Arbovirus,preset_Score_CharlsonCI,preset_Score_mSOFA,preset_Score_mSOFA_Dengue,preset_Recommended Outcomes_Dengue,preset_Populations_Paediatric,preset_Populations_Pregnancy,preset_User Generated CRF_Encephalitis,Form Translation Reviewers,Section Translation Reviewers,Question Translation Reviewers,Definition Translation Reviewers,Completion Guideline Translation Reviewers,Answer Options Translation Reviewers
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_morphsize,radio,Taille des éruptions cutanées (peau) - diamètre le plus large de toute lésion,"1, Moins de 0,5 cm | 2, 0,5-0,99 cm | 3, 1-1,99 cm | 4, 2 cm et plus",,,,,[lesion_dailydata]='1',Skin,"Il s'agit de la taille de l'éruption cutanée, enregistrée comme le diamètre le plus large de toute lésion dans les centimètres (cm).",Indiquez le diamètre le plus large de toute lésion cutanée mesurée en centimètres (cm) le jour de l'évaluation.,,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_skinles,radio,Statut de lésion cutanée actuelle,"1, Il existe des lésions cutanées actives | 2, Il existe des lésions cutanées, mais aucune n'est active (lésions en cours de cicatrisation et de résolution, y compris les lésions croûteuses) | 3, Toutes les lésions cutanées ont complètement disparu (toutes les croûtes sont tombées et la peau est intacte) | 4, Aucune lésion cutanée n'est apparue à ce jour",,,,,[lesion_dailydata]='1',Skin,"Ce terme fait référence à l'état des lésions cutanées. Les lésions cutanées actives désignent des macules (lésions plates), des papules (lésions surélevées), des vésicules (lésions surélevées et remplies d'un liquide clair) ou des pustules (lésions surélevées et remplies de pus, un liquide opaque) qui peuvent développer une dépression au centre (ombilication) ou s'ulcérer. Les lésions cutanées non actives désignent celles qui ont commencé à former une croûte (séchage), en cours de guérison et de résolution, pour former des croûtes (composées de sérum séché, de sang ou de pus). Les lésions cutanées complètement résolues désignent toutes les croûtes qui sont tombées, laissant la peau sous-jacente intacte. ","Indiquez l'état dermatologique le plus approprié des lésions cutanées le jour de l'évaluation. ",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_res,radio,Existe-t-il des preuves résiduelles de lésions cutanées résolues (cicatrice / décoloration)?,"1, Oui | 0, Non | 99, Inconnu",,,,,[lesion_skinles]='2' or [lesion_skinles]='3' or [lesion_skinles]='4',,"Cela fait référence à la présence de séquoias secondaires à résoudre ou résolu les lésions cutanées, c'est-à-dire des lésions qui ne sont plus actives (y compris des lésions et des lésions de galets où toutes les croûtes sont tombées avec une peau intacte). Cela peut inclure des cicatrices ou une décoloration.","Indiquez «oui», s'il existe des preuves résiduelles de lésions cutanées résolues le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_mucos,radio,Statut de lésion muqueuse actuelle,"1, Présence de lésions muqueuses | 2, Antécédents de lésions muqueuses, mais aucune à l'heure actuelle (toutes ont disparu et la muqueuse est guérie) | 3, Aucune lésion muqueuse n'est apparue à ce jour",,,,,[lesion_dailydata]='1',,"Cela fait référence à la présence d'une atteinte à la membrane muqueuse. Il comprend la muqueuse du tube digestif, des voies respiratoires et des voies génito-urinaires.",Sélectionnez l'option la plus appropriée qui représente l'étendue de la participation des muqueuses entre 00h00 et 24h00 le jour de l'évaluation.,,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_orophar,radio,S'il y a des lésions muqueuses: symptômes persistants ou signes de lésions oropharyngées muqueuses,"1, Oui | 0, Non | 99, Inconnu",,,,,[lesion_mucos]='1',,"Cela fait référence à la présence d'une atteinte à la membrane muqueuse dans la cavité oropharyngée, comme en témoignent les lésions muqueuses actives, l'érythème, les changements inflammatoires. Les symptômes peuvent inclure des maux de gorge, des ulcérations douloureuses, une déglutition douloureuse ou difficile.","Indiquez «oui», si le patient présentait des symptômes de lésions oropharyngées muqueuses entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_oropharles,radio,Si oui: Lésion ulcérée oro-pharyngée (active),"1, Oui | 0, Non | 99, Inconnu",,,,,[lesion_orophar]='1',,Cela fait référence aux lésions muqueuses ulcérées actives dans la zone entre le palais mou et la partie supérieure de l'épiglotte.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_head,radio,"Y a-t-il des lésions sur la tête, le visage ou le cou?","1, Oui | 0, Non | 99, Inconnu",,,,,[lesion_skinles]='1',,"Cela fait référence à la présence de lésions cutanées impliquant la tête, le visage ou le cou.","Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_head_type,checkbox,"Type de lésions sur la tête, le visage ou le cou","1, Vésicule | 2, Pustule | 3, Lésions ulcérées | 4, Lésions nécrosantes | 5, Lésions fongiformes | 6, Lésions hémorragiques | 88, Autre",,,,,[lesion_head]='1',,"Il s'agit du type de lésions cutanées touchant la tête, le visage ou le cou. Une vésicule est une lésion surélevée remplie d'un liquide clair. Une pustule est une lésion surélevée remplie de pus, un liquide opaque. Une lésion ulcérée est une lésion avec rupture de la peau. Une lésion nécrosante est une lésion avec tissu nécrotique (mort). Une lésion fongiforme est une lésion provenant des tissus sous-jacents qui perce la surface de la peau. ","Sélectionnez l'option la plus appropriée qui représente le type de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_head_type_oth,text,"Précisez tout autre type de lésions sur la tête, le visage ou le cou",,,,,,[lesion_head_type(88)]='1',,"Il s'agit du type de lésions cutanées touchant la tête, le visage ou le cou.","Si « Autre », indiquez le type de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_head_num,text,"Nombre de lésions sur la tête, le visage ou le cou",,,,,,[lesion_head]='1',,"Il s'agit du nombre de lésions cutanées touchant la tête, le visage ou le cou.","Indiquez le nombre de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_ocular,radio,Y a-t-il des lésions oculaires dans l'orbite?,"1, Oui | 0, Non | 99, Inconnu",,,,,[lesion_skinles]='1',Ocular,"Il s'agit de la présence de lésions oculaires. ","Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_ocular_type,checkbox,Type de lésions oculaires,"1, Vésicule | 2, Pustule | 3, Lésions ulcérées | 4, Lésions nécrosantes | 5, Lésions fongiformes | 6, Lésions hémorragiques | 88, Autre",,,,,[lesion_ocular]='1',Ocular,"Ceci fait référence au type de lésion oculaire. Une vésicule désigne une lésion surélevée remplie d'un liquide clair. Une pustule désigne une lésion surélevée remplie de pus, un liquide opaque. Une lésion ulcérée désigne une lésion avec rupture de la peau. Une lésion nécrosée désigne une lésion avec des tissus nécrosés (morts). Une lésion fongiforme désigne une lésion provenant des tissus sous-jacents qui traverse la surface de la peau.","Sélectionnez l'option la plus appropriée qui représente le type de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_ocular_type_oth,text,Précisez tout autre type de lésions oculaires,,,,,,[lesion_ocular_type(88)]='1',Ocular,"Ceci fait référence au type de lésion oculaire. ","Si « Autre », indiquez le type de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_ocular_num,text,Nombre de lésions oculaires,,,,,,[lesion_ocular]='1',Ocular,Ceci fait référence au nombre de lésions oculaires.,"Indiquez le nombre de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_torso,radio,Y a-t-il des lésions sur le torse / tronc?,"1, Oui | 0, Non | 99, Inconnu",,,,,[lesion_skinles]='1',Skin,Cela fait référence à la présence de lésions cutanées impliquant le torse / tronc.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_torso_type,checkbox,Type de lésions sur le torse/tronc,"1, Vésicule | 2, Pustule | 3, Lésions ulcérées | 4, Lésions nécrosantes | 5, Lésions fongiformes | 6, Lésions hémorragiques | 88, Autres",,,,,[lesion_torso]='1',Skin,"Ceci fait référence au type de lésions cutanées touchant le torse/tronc. Une vésicule est une lésion surélevée remplie d'un liquide clair. Une pustule est une lésion surélevée remplie de pus, un liquide opaque. Une lésion ulcérée est une lésion avec rupture de la peau. Une lésion nécrosée est une lésion avec des tissus nécrosés (morts). Une lésion fongiforme désigne une lésion provenant des tissus sous-jacents qui traverse la surface de la peau.","Sélectionnez l'option la plus appropriée qui représente le type de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_torso_type_oth,text,Précisez autre type de lésions au niveau du torse/tronc,,,,,,[lesion_torso_type(88)]='1',Skin,Ceci fait référence au type de lésions cutanées touchant le torse/tronc.,"Si « Autre », indiquez le type de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_torso_num,text,Nombre de lésions au niveau du torse/tronc,,,,,,[lesion_torso]='1',Skin,Ceci fait référence au nombre de lésions cutanées touchant le torse/tronc.,"Indiquez le nombre de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_arms,radio,Y a-t-il des lésions sur les bras et / ou les mains?,"1, Oui | 0, Non | 99, Inconnu",,,,,[lesion_skinles]='1',Skin,Cela fait référence à la présence de lésions cutanées impliquant les bras et / ou les mains.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_arms_type,checkbox,Type de lésions au niveau des bras/mains,"1, Vésicule | 2, Pustule | 3, Lésions ulcérées | 4, Lésions nécrosantes | 5, Lésions fongiformes | 6, Lésions hémorragiques | 88, Autres",,,,,[lesion_arms]='1',Skin,"Ceci fait référence au type de lésions cutanées touchant les bras et/ou les mains. Une vésicule désigne une lésion surélevée remplie d'un liquide clair. Une pustule désigne une lésion surélevée remplie de pus, un liquide opaque. Une lésion ulcérée désigne une lésion avec rupture de la peau. Une lésion nécrosée désigne une lésion avec tissu nécrosé (mort). Une lésion fongiforme désigne une lésion provenant des tissus sous-jacents qui perce la surface de la peau. ","Sélectionnez l'option la plus appropriée qui représente le type de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_arms_type_oth,text,Précisez autre type de lésions au niveau des bras/mains,,,,,,[lesion_arms_type(88)]='1',Skin,Ceci fait référence au type de lésions cutanées touchant les bras et/ou les mains.,"Si « Autre », indiquez le type de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_arms_num,text,Nombre de lésions au niveau des bras/mains,,,,,,[lesion_arms]='1',Skin,Ceci fait référence au nombre de lésions cutanées touchant les bras et/ou les mains.,"Indiquez le nombre de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_legs,radio,Y a-t-il des lésions sur les jambes et / ou les pieds?,"1, Oui | 0, Non | 99, Inconnu",,,,,[lesion_skinles]='1',Skin,Cela fait référence à la présence de lésions cutanées impliquant les jambes et / ou les pieds.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_legs_type,checkbox,Type de lésions au niveau des jambes/pieds,"1, Vésicule | 2, Pustule | 3, Lésions ulcérées | 4, Lésions nécrosantes | 5, Lésions fongiformes | 6, Lésions hémorragiques | 88, Autres",,,,,[lesion_legs]='1',Skin,"Ceci fait référence au type de lésions cutanées touchant les jambes et/ou les pieds. Une vésicule désigne une lésion surélevée et remplie d'un liquide clair. Une pustule désigne une lésion surélevée et remplie de pus, un liquide opaque. Une lésion ulcérée désigne une lésion avec rupture de la peau. Une lésion nécrosée désigne une lésion avec tissu nécrosé (mort). Une lésion fongiforme désigne une lésion provenant des tissus sous-jacents qui traverse la surface de la peau. ","Sélectionnez l'option la plus appropriée qui représente le type de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_legs_type_oth,text,Précisez autre type de lésions au niveau des jambes/pieds,,,,,,[lesion_legs_type(88)]='1',Skin,Ceci fait référence au type de lésions cutanées touchant les jambes et/ou les pieds.,"Si « Autre », indiquez le type de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_legs_num,text,Nombre de lésions au niveau des jambes/pieds,,,,,,[lesion_legs]='1',Skin,Ceci fait référence au nombre de lésions cutanées touchant les jambes et/ou les pieds.,"Indiquez le nombre de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_palm,radio,Y a-t-il des lésions sur les paumes?,"1, Oui | 0, Non | 99, Inconnu",,,,,[lesion_skinles]='1',Skin,Cela fait référence à la présence de lésions cutanées impliquant les paumes.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_palm_type,checkbox,Type de lésions sur les paumes,"1, Vésicule | 2, Pustule | 3, Lésions ulcérées | 4, Lésions nécrosantes | 5, Lésions fongiformes | 6, Lésions hémorragiques | 88, Autres",,,,,[lesion_palm]='1',Skin,"Ceci fait référence au type de lésions cutanées touchant les paumes. Une vésicule est une lésion surélevée remplie d'un liquide clair. Une pustule est une lésion surélevée remplie de pus, un liquide opaque. Une lésion ulcérée désigne une lésion avec rupture de la peau. Une lésion nécrosante désigne une lésion avec des tissus nécrosés (morts). Une lésion fongiforme désigne une lésion provenant des tissus sous-jacents qui perce la surface de la peau.","Sélectionnez l'option la plus appropriée qui représente le type de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_palm_type_oth,text,Si autre : précisez autre type de lésions sur les paumes,,,,,,[lesion_palm_type(88)]='1',Skin,Ceci fait référence au type de lésions cutanées touchant les paumes.,"Si « Autre », indiquez le type de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_palm_num,text,Nombre de lésions sur les paumes,,,,,,[lesion_palm]='1',Skin,Ceci fait référence au nombre de lésions cutanées touchant les paumes.,"Indiquez le nombre de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_sole,radio,Y a-t-il des lésions sur les semelles?,"1, Oui | 0, Non | 99, Inconnu",,,,,[lesion_skinles]='1',Skin,Cela fait référence à la présence de lésions cutanées impliquant les semelles.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_sole_type,checkbox,Type de lésions sur la plante des pieds,"1, Vésicule | 2, Pustule | 3, Lésions ulcérées | 4, Lésions nécrosantes | 5, Lésions fongiformes | 6, Lésions hémorragiques | 88, Autres",,,,,[lesion_sole]='1',Skin,"Ceci fait référence au type de lésions cutanées touchant la plante des pieds. Une vésicule désigne une lésion surélevée remplie d'un liquide clair. Une pustule désigne une lésion surélevée remplie de pus, un liquide opaque. Une lésion ulcérée désigne une lésion avec rupture de la peau. Une lésion nécrosée désigne une lésion avec tissu nécrosé (mort). Une lésion fongiforme désigne une lésion provenant des tissus sous-jacents qui traverse la surface de la peau. ","Sélectionnez l'option la plus appropriée qui représente le type de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_sole_oth,text,Si autre : précisez autre type de lésions sur la plante des pieds,,,,,,[lesion_sole_type(88)]='1',Skin,Ceci fait référence au type de lésions cutanées touchant la plante des pieds.,"Si « Autre », indiquez le type de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_sole_num,text,Nombre de lésions sur la plante des pieds,,,,,,[lesion_sole]='1',Skin,Ceci fait référence au nombre de lésions touchant la plante des pieds.,"Indiquez le nombre de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_genit,radio,Y a-t-il des lésions sur les organes génitaux externes?,"1, Oui | 0, Non | 99, Inconnu",,,,,[lesion_skinles]='1',Skin,Cela fait référence à la présence de lésions cutanées impliquant les organes génitaux externes.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_genit_type,checkbox,Type de lésions sur les organes génitaux externes,"1, Vésicule | 2, Pustule | 3, Lésions ulcérées | 4, Lésions nécrosantes | 5, Lésions fongiformes | 6, Lésions hémorragiques | 88, Autres",,,,,[lesion_genit]='1',Skin,"Ceci fait référence au type de lésions cutanées touchant les organes génitaux externes. Une vésicule est une lésion surélevée remplie d'un liquide clair. Une pustule est une lésion surélevée remplie de pus, un liquide opaque. Une lésion ulcérée désigne une lésion avec rupture de la peau. Une lésion nécrosante désigne une lésion avec tissu nécrosé (mort). Une lésion fongiforme désigne une lésion provenant des tissus sous-jacents qui traverse la surface de la peau.","Sélectionnez l'option la plus appropriée qui représente le type de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_genit_type_oth,text,Si autre : précisez autre type de lésions sur les organes génitaux externes,,,,,,[lesion_genit_type(88)]='1',Skin,Ceci désigne le type de lésions cutanées touchant les organes génitaux externes.,"Si « Autre », indiquez le type de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_genit_num,text,Nombre de lésions sur les organes génitaux externes,,,,,,[lesion_genit]='1',Skin,Ceci désigne le nombre de lésions touchant les organes génitaux externes.,"Indiquez le nombre de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_peri,radio,Y a-t-il des lésions périanales?,"1, Oui | 0, Non | 99, Inconnu",,,,,[lesion_skinles]='1',Skin,Cela fait référence à la présence de lésions cutanées impliquant la région périanale.,"Indiquez «oui», s'il y a des lésions actives impliquant cette zone entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
quotidien,ÉVALUATION DE LA PEAU ET DES MUQUEUSES : Enregistrer les informations les plus éloignées de la normale entre 00h00 et 24h00 le jour de l'évaluation.,lesion_peri_type,checkbox,Type de lésions périanales,"1, Vésicule | 2, Pustule | 3, Lésions ulcérées | 4, Lésions nécrosantes | 5, Lésions fongiformes | 6, Lésions hémorragiques | 88, Autres",,,,,[lesion_peri]='1',Skin,"Ceci fait référence au type de lésions cutanées touchant la région périanale. Une vésicule désigne une lésion surélevée remplie d'un liquide clair. Une pustule désigne une lésion surélevée remplie de pus, un liquide opaque. Une lésion ulcérée désigne une lésion avec rupture de la peau. Une lésion nécrosée désigne une lésion avec tissu nécrosé (mort). Une lésion fongiforme désigne une lésion provenant des tissus sous-jacents qui perce la surface de la peau. ","Sélectionnez l'option la plus appropriée qui représente le type de lésions touchant cette zone, entre 00h00 et 24h00 le jour de l'évaluation.",,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
