Form,Section,Variable,Question,Answer Options,Definition,Completion Guideline,Form Translation Reviewers,Section Translation Reviewers,Question Translation Reviewers,Definition Translation Reviewers,Completion Guideline Translation Reviewers,Answer Options Translation Reviewers
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_prone_when,En caso afirmativo: ¿Cuándo fue el posicionamiento propenso?,"1, Durante la ventilación invasiva | 2, Durante la autoventilación | 99, Desconocida","Se refiere al tipo de ventilación asistida cuando el paciente se colocó en posición prona. Puede tratarse de pacientes con ventilación invasiva (intubados) o de pacientes no intubados/con ventilación autónoma. ",Especifique el tipo de ventilación asistida administrada cuando el paciente fue colocado en posición propensa.,0,0,0,0,0,0
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_pao2yn,Tipo de muestra de PaO2,"1, Arterial | 2, Capilar | 3, Venoso | 99, Desconocido | 0, No realizado",Se refiere al tipo de muestra de sangre utilizada para medir la presión parcial de oxígeno en sangre (PaO2) mediante el análisis de gases en sangre.,Seleccione el tipo de muestra de sangre utilizada para medir la presión parcial de oxígeno.,0,0,0,0,0,0
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_pao2,PAO2 (unidades de selección),,,,0,0,0,,,
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_pao2_units,PaO2 (unidades seleccionadas),"1, mmHg | 2kPa",,,0,0,0,,,0
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_pao2_kpa,PAO2 (KPA),,Esto se refiere al PAO2 más bajo (en KPA) entre las 00:00 y las 24:00 en el día de la evaluación.,Registre el PAO2 más bajo (en KPA) que se midió entre las 00:00 y las 24:00 horas el día de la evaluación.,0,0,0,0,0,
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_pao2_mmhg,PAO2 (MMHG),,Esto se refiere al PAO2 más bajo (en MMHG) entre las 00:00 y las 24:00 en el día de la evaluación.,Registre el PAO2 más bajo (en MMHG) que se midió entre las 00:00 y las 24:00 horas el día de la evaluación.,0,0,0,0,0,
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_highfio,FIO2 en el momento de PAO2 (unidades de selección),,,,0,0,0,,,
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_highfio_units,FiO2 en el momento de la PaO2 (unidades seleccionadas),"1, fracción, 0,21-1,0 | 2, %, 21-100",,,0,0,0,,,0
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_highfio_02110,"FIO2 en el momento de PAO2 (fracción, 0.21-1.0)",,"Esto se refiere a la fracción medida de oxígeno inspirado (FIO2), expresado como una fracción. Entregado en el momento del PAO2 más bajo (presión parcial de oxígeno en la sangre) registrada anteriormente.",Escriba el FIO2 en el momento del PAO2 más bajo (registrado anteriormente) que ocurrió en cualquier momento entre las 00:00 y las 24:00 el día de la evaluación.,0,0,0,0,0,
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_highfio_pcnt,"FIO2 en el momento de PAO2 (%, 21-100)",,"Esto se refiere a la fracción medida de oxígeno inspirado (FIO2), expresado como un porcentaje, administrado en el momento del PAO2 más bajo (presión parcial de oxígeno en la sangre) registrada anteriormente.",Escriba el FIO2 en el momento del PAO2 más bajo (registrado anteriormente) que ocurrió en cualquier momento entre las 00:00 y las 24:00 el día de la evaluación.,0,0,0,0,0,
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_o2supp_oth,Otras intervenciones o procedimientos de asistencia respiratoria,"1, Sí | 0, No | 99, Desconocido",Se refiere a cualquier otra intervención o procedimiento específico de asistencia respiratoria no caracterizado de otro modo que se considere relevante.,Indique «Sí» si se utilizaron otras intervenciones o procedimientos de asistencia respiratoria entre las 00:00 y las 24:00 horas del día de la evaluación.,0,0,0,0,0,0
diario,SOPORTE RESPIRATORIO: Registrar todas las intervenciones respiratorias realizadas entre las 00:00 y 24:00 del día de evaluación,treat_o2supp_oth_spec,Especifique otras intervenciones o procedimientos de asistencia respiratoria,,Se refiere a cualquier otra intervención o procedimiento específico de asistencia respiratoria no caracterizado de otro modo que se considere relevante.,"Si la respuesta es «Sí», especifique las intervenciones o procedimientos de asistencia respiratoria no caracterizados de otro modo que considere relevantes.",0,0,0,0,0,
diario,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas entre las 00:00 y 24:00 del día de evaluación,critd_critcare,¿Se administraron intervenciones de cuidados críticos en esta fecha?,"1, Sí | 0, No | 99, Desconocido",Esto se refiere a la intervención o procedimientos terapéuticos de cuidados críticos que se administraron entre las 00:00 y las 24:00 horas el día de la evaluación.,"Indique 'sí', si se administraron inyervenciones de cuidados críticos entre las 00:00 y las 24:00 horas el día de la evaluación.",0,0,0,0,0,0
diario,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas entre las 00:00 y 24:00 del día de evaluación,critd_icu,ICU / ITU / HDU / Intermedio de la unidad de atención,"1, Sí | 0, No | 99, Desconocido","Esto se refiere a unidades de cuidados intensivos (UCI), unidades intensivas de terapia/tratamiento (UIT), unidades de cuidados críticos, unidades de alta dependencia (HDU) o unidad de nivel similar.","Indique «Sí» si el paciente fue ingresado en la UCI (o en una unidad de nivel similar) entre las 00:00 y las 24:00 horas del día de la evaluación. ",0,0,0,0,0,0
diario,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas entre las 00:00 y 24:00 del día de evaluación,critd_neuromusc,Agentes de bloqueo neuromuscular,"1, Sí | 0, No | 99, Desconocido","Esto se refiere al uso de bloqueadores neuromusculares. Los ejemplos incluyen atracurium, cisatracurium, nimbex, norcurón, pancuronio, pavulón, rocuronio, tracrium, vecuronio, zemurón.","Indique 'sí', si los bloqueadores neuromusculares se usaron entre las 00:00 y las 24:00 horas el día de la evaluación.",0,0,0,0,0,0
diario,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas entre las 00:00 y 24:00 del día de evaluación,critd_nitricoxide,Óxido nítrico inhalado,"1, Sí | 0, No | 99, Desconocido",Se refiere al óxido nítrico como en el inhalante típicamente utilizado para insuficiencia respiratoria hipóxica entre otros usos.,Indique 'sí' si se usó óxido nítrico inhalado en cualquier momento entre las 00:00 y las 24:00 horas el día de la evaluación.,0,0,0,0,0,0
diario,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas entre las 00:00 y 24:00 del día de evaluación,critd_tracheostmy,Traqueotomía insertada,"1, Sí | 0, No | 99, Desconocido","Esto se refiere a la formación quirúrgica de una abertura en la tráquea a través del cuello, o la abertura creada.",Indique 'sí' si esto ocurriera en algún momento entre las 00:00 y las 24:00 del día de la evaluación.,0,0,0,0,0,0
diario,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas entre las 00:00 y 24:00 del día de evaluación,critd_rtt,Terapia de reemplazo renal (RRT) o diálisis / hemofiltración,"1, Sí | 0, No | 99, Desconocido","Esto se refiere a tratamientos que sustituyen la función de filtro de sangre de los riñones. Incluye diálisis (hemodiálisis o diálisis peritoneal), hemofiltración y hemodiafiltración. El trasplante de riñón también puede considerarse una terapia de reemplazo renal. Puede ser intermitente o continuo.",Indique 'sí' si esto ocurriera en algún momento entre las 00:00 y las 24:00 del día de la evaluación.,0,0,0,0,0,0
diario,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas entre las 00:00 y 24:00 del día de evaluación,critd_rtt_typ,En caso afirmativo: tipo de terapia de reemplazo renal (RRT) o diálisis / hemofiltración,"1, Intermitente | 2, Continua | 99, Desconocida","Esto se refiere a tratamientos que sustituyen la función de filtro de sangre de los riñones. Incluye diálisis (hemodiálisis o diálisis peritoneal), hemofiltración y hemodiafiltración. El trasplante de riñón también puede considerarse una terapia de reemplazo renal. Puede ser intermitente o continuo. Intermitente se refiere a procedimientos con purificación de sangre no continua (por ejemplo, diálisis, filtración y/o perfusión) a través del acceso vascular al aumentar la velocidad de flujo sanguíneo. Continua se refiere a procedimientos con purificación de sangre continua (por ejemplo, diálisis, filtración o perfusión) a través del acceso vascular diseñado para imitar la función renal en enfermedades renales",Seleccione la opción más apropiada correspondiente al tipo de terapia de reemplazo renal (RRT) o diálisis / hemofiltración,0,0,0,0,0,0
diario,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas entre las 00:00 y 24:00 del día de evaluación,critd_vasopress,Cualquier soporte de vasopresor / inotrópico,"1, Sí | 0, No | 99, Desconocido","Esto se refiere al uso continuo de un vasopresor o inotropeo durante al menos una hora. Un vasopresor es un agente farmacéutico que causa vasoconstricción. Los agentes incluyen noradrenalina, epinefrina, vasopresina, terlipresina y fenilefrina. Un inotrope es un agente farmacéutico que altera la fuerza de la contractilidad miocárdica. Los inotropos 'positivos' comúnmente utilizados incluyen dobutamina, dopamina, milrinona y adrenalina (epinefrina).","Indique 'sí', si este agente se usó durante al menos una hora entre las 00:00 y las 24:00 horas el día de la evaluación. Indique la cantidad utilizada a continuación.",0,0,0,0,0,0
diario,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas entre las 00:00 y 24:00 del día de evaluación,critd_vasopress_reas,Motivo del uso de vasopresores/inotrópicos,"1, Shock | 2, Hipotensión persistente | 88, Otros | 99, Desconocido","Se refiere al motivo del uso de vasopresores o inotrópicos. El shock se define como una insuficiencia circulatoria con un suministro inadecuado de oxígeno a los tejidos y se evalúa midiendo parámetros hemodinámicos objetivos, como la presión del pulso, la presión arterial sistólica y los signos clínicos de hipoperfusión. Se clasifica a un paciente como en estado de shock si cumple los siguientes marcadores hemodinámicos objetivos: O BIEN presión del pulso <= 20 mmHg o índice de shock (frecuencia cardíaca / PAS) >= 1,0 en adultos y niños > 5 años; O BIEN PAS por debajo de los límites absolutos: adultos PAS < 90 mmHg o PAM < 60; niños < 1 año: PAS <70 mmHg; 1-10 años: PAS < [70 + (2 * edad en años)] mmHg; > 10 años: PAS < 90 mmHg; Y evidencia objetiva de hipoperfusión con al menos uno de los siguientes: CRT periférico > 2 s; diuresis < 0,5 ml/kg/h durante >= 6 horas (si es posible); extremidades frías/húmedas; o agitación o alteración del estado mental. La hipotensión persistente se confirma cuando se requieren bolos de líquido adicionales (>= 10 ml/kg por bolo) o líquidos intravenosos continuos a una velocidad >= 2 veces la velocidad de mantenimiento (los pacientes cuya hipotensión se resuelve después de un solo bolo o aquellos con hipotensión debida a causas no infecciosas [por ejemplo, hemorragia, shock cardiogénico] quedan excluidos de esta definición).","Seleccione la opción o opciones más adecuadas que representen el motivo o motivos del uso de vasopresores/inotrópicos. ",0,0,0,0,0,0
diario,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas entre las 00:00 y 24:00 del día de evaluación,critd_vasopress_reasoth,Especificar otro motivo del uso de vasopresores/inotrópicos,,Se refiere al motivo del uso de vasopresores o inotrópicos.,"Si selecciona «Otro», especifique el motivo del uso de vasopresores o inotrópicos.",0,0,0,0,0,
diario,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas entre las 00:00 y 24:00 del día de evaluación,critd_vasopress1,En caso afirmativo a cualquier soporte vasopresor/inotrópico: dopamina <5ug/kg/min o dobutamina o milrinona o levosimendan,"1, Sí | 0, No | 99, Desconocido",Esto se refiere al tipo de vasopresores utilizados.,"Indique 'sí', si este (s) agente (s) se usó durante al menos una hora entre las 00:00 y las 24:00 horas en el día de la evaluación. Indique la cantidad utilizada a continuación.",0,0,0,0,0,0
diario,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas entre las 00:00 y 24:00 del día de evaluación,critd_vasopress2,En caso afirmativo a cualquier soporte de vasopresor/inotrópico: dopamina 5-15ug/kg/min o epinefrina (adrenalina)/noradrenalina (noradrenalina) <0.1ug/kg/min o vasopresina o fenilefrina,"1, Sí | 0, No | 99, Desconocido",Esto se refiere al tipo de vasopresores utilizados.,"Indique 'sí', si este (s) agente (s) se usó durante al menos una hora entre las 00:00 y las 24:00 horas en el día de la evaluación. Indique la cantidad utilizada a continuación.",0,0,0,0,0,0
diario,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas entre las 00:00 y 24:00 del día de evaluación,critd_vasopress3,En caso afirmativo a cualquier soporte vasopresor/inotrópico: dopamina> 15ug/kg/min o epinefrina (adrenalina)/noradrenalina (noradrenalina)> 0.1ug/kg/min,"1, Sí | 0, No | 99, Desconocido",Esto se refiere al tipo de vasopresores utilizados.,"Indique 'sí', si este (s) agente (s) se usó durante al menos una hora entre las 00:00 y las 24:00 horas en el día de la evaluación. Indique la cantidad utilizada a continuación.",0,0,0,0,0,0
diario,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas entre las 00:00 y 24:00 del día de evaluación,critd_vasopress_type,Tipo de soporte vasopresor/inotrópico,"1, Dopamina (<5 ug/kg/min)  | 2, Dopamina (5-15 ug/kg/min) | 3, Dopamina (>15 ug/kg/min) | 4, Norepinefrina (noradrenalina) < 0,1 ug/kg/min | 5, Norepinefrina (noradrenalina) > 0,1 ug/kg/min |6, Epinefrina (adrenalina) | 7, Dobutamina | 8, Milrinona  | 9, Levosimendán | 10, Vasopresina|11,Fenilefrina| 12,Terlipresina |13,Angiotensina II",Se refiere al tipo de vasopresores utilizados.,Seleccione la opción o opciones más adecuadas si estos agentes se utilizaron durante al menos una hora entre las 00:00 y las 24:00 horas del día de la evaluación.,0,0,0,0,0,0
diario,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas entre las 00:00 y 24:00 del día de evaluación,critd_critcareunlst,Otras intervención o procedimientos de cuidados críticos,"1, Sí | 0, No | 99, Desconocido",Esto se refiere a cualquier otra intervención terapéutica de cuidados críticos específicos (s) o procedimientos que no se caractericen de otra manera que cree que puede ser relevante.,Indique «Sí» si se utilizaron otras intervenciones o procedimientos de cuidados intensivos entre las 00:00 y las 24:00 horas del día de la evaluación.,0,0,0,0,0,0
diario,INTERVENCIONES DE CUIDADOS AVANZADOS: Registrar todas las intervenciones avanzadas realizadas entre las 00:00 y 24:00 del día de evaluación,critd_critcareunlst_oth,Si es otros: especifique otras intervención o procedimientos de cuidados críticos,,Esto se refiere a cualquier otra intervención terapéutica de cuidados críticos específicos (s) o procedimientos que no se caractericen de otra manera que cree que puede ser relevante.,"Si 'sí', especifique la intervención terapéutica o procedimientos terapéuticos de cuidados críticos que no se caracterizan de otra manera que cree que puede ser relevante.",0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_dailydata,¿Desea introducir los resultados de laboratorio para esta fecha?,"1, Sí | 0, No","Esta sección se refiere únicamente a las pruebas de laboratorio que se realizaron durante la estancia del paciente en el centro clínico (hospital) y que se recogieron en la fecha de la evaluación. En general, no deben comunicarse los resultados que hayan sido rechazados por el equipo clínico (por ejemplo, muestras de sangre hemolizada, resultados microbiológicos contaminados).","Indique «Sí» si se tomaron muestras de laboratorio en la fecha de la evaluación. Si no se tomaron muestras de laboratorio en la fecha de la evaluación, indique «No» y pase a la siguiente sección. En general, no comunique los resultados que hayan sido rechazados por el equipo clínico (por ejemplo, muestras hemolizadas). A menos que se especifique lo contrario, si hay varias mediciones, comunique la medición más alejada del rango fisiológico o de laboratorio normal entre las 00:00 y las 24:00 horas del día de la evaluación.",0,0,0,0,0,0
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_fbc,Hemograma completo,,"Se refiere a los resultados del hemograma completo. ",Indique «Sí» para introducir los resultados completos del hemograma.,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_haemo,Hemoglobina (unidades de selección),,,,0,0,0,,,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_haemo_units,Hemoglobina (unidades seleccionadas),"1,g/dL | 2 g/L",,,0,0,0,,,0
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_haemo_gdl,Hemoglobina (G/DL),,La hemoglobina (Hb o HGB) se refiere a la medición de la concentración de hemoglobina en la sangre.,"Escriba el nivel de hemoglobina (G/DL). Si hay múltiples, informe la medida más lejos del rango fisiológico o de laboratorio normal entre las 00:00 y las 24:00 horas en el día de la evaluación.",0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_haemo_gl,Hemoglobina (G/L),,Esto se refiere a la medición de concentración de hemoglobina en la sangre.,"Escriba el nivel de hemoglobina (G/L). Si hay múltiples, informe la medida más lejos del rango fisiológico o de laboratorio normal entre las 00:00 y las 24:00 horas en el día de la evaluación.",0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_wbccount,Recuento de WBC (10^9/L),,Esto se refiere al recuento total de glóbulos blancos (WBC) en la sangre.,"Escriba el recuento de WBC (10^9/L). Si hay múltiples, informe la medida más lejos del rango fisiológico o de laboratorio normal entre las 00:00 y las 24:00 horas en el día de la evaluación.",0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_neutrophil,Neutrófilos (unidades de selección),,,,0,0,0,,,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_neutrophil_units,Neutrófilos (unidades seleccionadas),"1, % | 2, 10^9/L",,,0,0,0,,,0
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_neutrophil_109l,Neutrófilos (10^9/L),,Esto se refiere al recuento de neutrófilos en la sangre en 10^9 células/l.,"Escriba el recuento de neutrófilos (10^9/L). Si hay múltiples, informe la medida más lejos del rango fisiológico o de laboratorio normal entre las 00:00 y las 24:00 horas en el día de la evaluación.",0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_neutrophil_pcnt,Neutrófilos (%),,Esto se refiere al recuento de neutrófilos en la sangre en %.,"Escriba el recuento de neutrófilos (%). Si hay múltiples, informe la medida más lejos del rango fisiológico o de laboratorio normal entre las 00:00 y las 24:00 horas en el día de la evaluación.",0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_lymphocyte,Linfocitos (unidades de selección),,,,0,0,0,,,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_lymphocyte_units,Linfocitos (unidades seleccionadas),"1, % | 2, 10^9/L",,,0,0,0,,,0
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_lymphocyte_109l,Linfocitos (10^9/L),,Esto se refiere al recuento de linfocitos en sangre en 10^9 células/l.,"Escriba el recuento de linfocitos (10^9/L). Si hay múltiples, informe la medida más lejos del rango fisiológico o de laboratorio normal entre las 00:00 y las 24:00 horas en el día de la evaluación.",0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_lymphocyte_pcnt,Linfocitos (%),,Esto se refiere al recuento de linfocitos en la sangre en %.,"Escriba el recuento de linfocitos (%). Si hay múltiples, informe la medida más lejos del rango fisiológico o de laboratorio normal entre las 00:00 y las 24:00 horas en el día de la evaluación.",0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_eosinophil,Eosinófilo (unidades seleccionadas),,,,0,0,0,,,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_eosinophil_units,Eosinófilos (unidades selectas),"1, % | 2, 10^9/L",,,0,0,0,,,0
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_eosinophil_109l,Eosinófilos (10^9/l),,Se refiere al recuento de eosinófilos en sangre.,"Escriba el recuento de eosinófilos (10^9/L). Si hay múltiples, informe la medida más lejos del rango fisiológico o de laboratorio normal entre las 00:00 y las 24:00 horas en el día de la evaluación.",0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_eosinophil_pcnt,Eosinófilos (%),,Recuento diferencial de eosinófilos.,Escriba el recuento diferencial de eosinófilos (%),0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_hematocrit,Hematocrito (unidades seleccionadas),,,,0,0,0,,,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_hematocrit_units,Hematocrito (unidades seleccionadas),"1, % | 2, L/L",,,0,0,0,,,0
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_hematocrit_pcnt,Hematocrito (%),,"El hematocrito (HT o HCT), también conocido como volumen celular empaquetado (PCV) o fracción de volumen de eritrocitos (EVF), es el porcentaje de volumen (%) de los glóbulos rojos expresado como un porcentaje del volumen sanguíneo total.","Escribe el hematocrito (%). Si hay múltiples, informe la medida más lejos del rango fisiológico o de laboratorio normal entre las 00:00 y las 24:00 horas en el día de la evaluación.",0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_hematocrit_ll,Hematocrito (L/L),,"El hematocrito (HT o HCT), también conocido como volumen celular empaquetado (PCV) o fracción de volumen de eritrocitos (EVF), es el porcentaje de volumen (%) de los glóbulos rojos en la sangre.","Escribe el hematocrito (L/L). Si hay múltiples, informe la medida más lejos del rango fisiológico o de laboratorio normal entre las 00:00 y las 24:00 horas en el día de la evaluación.",0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_platelets,Plaquetas (unidades de selección),,,,0,0,0,,,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_platelets_units,Plaquetas (unidades selectas),"1, 10^9/L | 2, 10^3/μL",,,0,0,0,,,0
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_platelets_109l,Plaquetas (10^9/L),,Se refiere al recuento de plaquetas en sangre.,"Escriba el recuento de plaquetas (10^9/L). Si hay múltiples, informe la medida más lejos del rango fisiológico o de laboratorio normal entre las 00:00 y las 24:00 horas en el día de la evaluación.",0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_platelets_103ul,Plaquetas (10^3/ul),,Se refiere al recuento de plaquetas.,"Escriba el recuento de plaquetas (10^3/L). Si hay múltiples, informe la medida más lejos del rango fisiológico o de laboratorio normal entre las 00:00 y las 24:00 horas en el día de la evaluación.",0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_erymeancorvol,Ery. Volumen corpuscular medio (FL),,Volumen corpuscular medio de eritrocitos o MCV.,Escribe el MCV (FL),0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_erymeancorhgb,Ery. concentración media de hemoglobina corpuscular (G/L),,Concentración de hemoglobina corpuscular media eritrocitaria o MCHC.,Escriba la concentración media de hemaglobina corpuscular (G/L).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_erymeancorhgb_units,Ery. concentración media de hemoglobina corpuscular (MCHC) (unidades seleccionadas),1 g/L | 2 g/dL,,,0,0,0,,,0
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_erymeancorhgb_gl,Concentración media de hemoglobina corpuscular eritrocitaria / MCHC (g/L),,Concentración corpuscular media de hemoglobina en los eritrocitos o CMHC.,Escriba la concentración media de hemoglobina corpuscular (g/L).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_erymeancorhgb_gdl,Concentración media de hemoglobina corpuscular eritrocitaria / MCHC (g/dL),,Concentración corpuscular media de hemoglobina en los eritrocitos o CMHC.,Escriba la concentración media de hemoglobina corpuscular (g/L).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_erymeancorhe,Ery. hemoglobina corpuscular media (PG),,Eritrocitos media hemoglobina corpuscular o MCH.,Escriba la concentración media de hemaglobina corpuscular (PG).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_coag,Perfil de coagulación,,Se refiere a los resultados del perfil de coagulación.,Indique «Sí» para introducir los resultados del perfil de coagulación,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_prothrombin,Tiempo de protrombina / PT (segundos),,Tiempo de protrombina o PT.,Escriba el PT (segundos).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_aptt,Tiempo de tromboplastina parcial activado / APTT (SEC),,"Tiempo de tromboplastina parcial activado (APTT), medido en segundos.",Escribe el aptt (sec).,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_aptr,AptR,,"APTR es la relación de tromboplastina parcial activada. El resultado es una relación y, por lo tanto, no tiene unidades.",Escribe el APTR.,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_tqinr,INR,,"El INR sérico (relación normalizada internacional) es una relación de tiempo de protrombina del paciente para controlar el tiempo de protrombina. El resultado es una relación y, por lo tanto, no tiene unidades.",Escribe el suero INR.,0,0,0,0,0,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_fibrinogen,Fibrinógeno (unidades de selección),,,,0,0,0,,,
diario,RESULTADOS DE LABORATORIO: Registrar el valor más anormal entre las 00:00 y 24:00 del día de evaluación,labs_fibrinogen_units,Fibrinógeno (unidades seleccionadas),1 g/L | 2 mg/dL,,,0,0,0,,,0
