Form,Section,Variable,Question,Answer Options,Definition,Completion Guideline,Form Translation Reviewers,Section Translation Reviewers,Question Translation Reviewers,Definition Translation Reviewers,Completion Guideline Translation Reviewers,Answer Options Translation Reviewers
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_haematochezia,Hematochezia (sangue fresco nas fezes),"1, Sim | 0, Não | 99, Desconhecido",Refere-se à presença de sangue nas fezes. É o resultado de hemorragia gastrointestinal e pode ser facilmente observado nas fezes ou identificado microscopicamente.,Indique “Sim” se o paciente tiver apresentado esse sintoma entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_rectalbleed,"1, Sim | 0, Não | 99, Desconhecido","1, Sim | 0, Não | 99, Desconhecido",Refere-se ao sangramento originado na parede retal e expelido pelo ânus.,Indique “Sim” se o paciente tiver apresentado esse sintoma entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_feeding,Alimentação,"1, Capaz | 0,Incapaz | 2, pedido NBM",,,0,0,0,,,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_feeding_route,"Se for possível alimentar, especifique a rota:","1, Oral | 2, tubo de alimentação | 3, Amamentação",,,0,0,0,,,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_lowurine,"1, Sim | 0, Não | 99, Desconhecido","1, Sim | 0, Não | 99, Desconhecido",Refere-se a um achado que indica que a produção de urina é inferior a 500 mililitros durante um período de 24 horas.,Indique “Sim” se o paciente tiver apresentado esse sintoma entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_heme,Haematological signs,,Refere-se a sinais relacionados ao sistema hematológico.,Indique “Sim” se o paciente tiver apresentado esse sintoma entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_anaemia,"1, Sim | 0, Não | 99, Desconhecido","1, Sim | 0, Não | 99, Desconhecido","Refere-se a uma redução no número de glóbulos vermelhos, na quantidade de hemoglobina e/ou no volume de glóbulos vermelhos concentrados. As manifestações comuns incluem palidez, fadiga, tontura, falta de ar e taquicardia.",Indique “Sim” se o paciente tiver apresentado esse sintoma entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_cns,Neurological signs,,Refere-se a sinais relacionados ao sistema neurológico.,Indique “Sim” se o paciente tiver apresentado esse sintoma entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_neckstiff,"1, Sim | 0, Não | 99, Desconhecido","1, Sim | 0, Não | 99, Desconhecido","Definido como uma sensação de rigidez no pescoço ao tentar movê-lo, especialmente após um período de inatividade. A rigidez do pescoço geralmente envolve dor e dificuldade em mover o pescoço, especialmente ao tentar virar a cabeça para o lado.",Indique “Sim” se o paciente tiver apresentado esse sintoma entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_retroorbit,"1, Sim | 0, Não | 99, Desconhecido","1, Sim | 0, Não | 99, Desconhecido",Definida como a experiência de dor na região retro-orbital (atrás dos olhos).,Indique “Sim” se o paciente tiver apresentado esse sintoma entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_hemiplegia,Hemiplegia,"1, Sim | 0, Não | 99, Desconhecido","Refere-se à perda grave ou completa da função motora de um lado do corpo; frequentemente causada por doenças cerebrais localizadas no hemisfério cerebral oposto ao lado da fraqueza; menos frequentemente, lesões no tronco cerebral; doenças da medula espinhal cervical, doenças do sistema nervoso periférico e outras condições podem se manifestar como hemiplegia.",Indique “Sim” se o paciente tiver apresentado esse sintoma entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_cogimpair,"1, Sim | 0, Não | 99, Desconhecido","1, Sim | 0, Não | 99, Desconhecido","Refere-se à diminuição ou comprometimento da função mental e/ou intelectual. ",Indique “Sim” se o paciente tiver apresentado esse sintoma entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_neurodist,"1, Sim | 0, Não | 99, Desconhecido","1, Sim | 0, Não | 99, Desconhecido","Refere-se à presença de sinais ou sintomas que afetam os pensamentos, emoções, comportamentos ou bem-estar mental de um indivíduo. A presença de distúrbios psicológicos deve ser identificada por meio de um Exame do Estado Mental (MSE) ou ferramenta equivalente.",Indique “Sim” se o paciente tiver apresentado esse sintoma entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_speechdist,"1, Sim | 0, Não | 99, Desconhecido","1, Sim | 0, Não | 99, Desconhecido","Refere-se a dificuldades na fala e na comunicação que podem resultar de patologias no cérebro. ",Indique “Sim” se o paciente tiver apresentado esse sintoma entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_agitation,"1, Sim | 0, Não | 99, Desconhecido","1, Yes | 0, No | 99, Unknown",Refere-se a um estado de atividade motora excessiva associado a sofrimento mental ou uma sensação de desconforto substancial ou tensão interna. Distingue-se da inquietação pelo aumento do nível de sofrimento emocional e pela intensidade negativa da experiência. A agitação tem um nível significativo de atividade física que normalmente é ameaçador para si mesmo ou para os outros.,,0,0,0,0,,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_cerebesig,"1, Sim | 0, Não | 99, Desconhecido","1, Sim | 0, Não | 99, Desconhecido","Refere-se à presença de um conjunto de sinais neurológicos que normalmente indicam disfunção cerebelar. Os sinais incluem disdiadocinesia, dismetria, ataxia, nistagmo, tremor intencional, fala arrastada ou escaneada, hipotonia.",Indique “Sim” se o paciente tiver apresentado esse sintoma entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_neurologic,"1, Sim | 0, Não | 99, Desconhecido","1, Sim | 0, Não | 99, Desconhecido",Refere-se à presença de uma anomalia neurológica alternativa não listada acima.,Indique “Sim” se o paciente tiver apresentado esse sintoma entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_neurologic_spec,Specify other neurological abnormality,,Refere-se à presença de outra anomalia neurológica não listada acima.,"Se “Outro”, especifique a anormalidade neurológica.",0,0,0,0,0,
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_eye,Opthalmological signs,,Refere-se a sinais relacionados com os olhos.,Indique “Sim” se o paciente tiver apresentado esse sintoma entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_conjunhemor,Hemorragia conjuntival,"1, Sim | 0, Não | 99, Desconhecido","Definida como a acumulação de sangue sob a conjuntiva, apresentando-se como uma mancha vermelha brilhante ou escura no olho.",Indique “Sim” se o paciente tiver apresentado esse sintoma entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_conjunctiv,"1, Sim | 0, Não | 99, Desconhecido","1, Sim | 0, Não | 99, Desconhecido",Definido como inflamação da conjuntiva.,Indique “Sim” se o paciente tiver apresentado esse sintoma entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_keratitis,"1, Sim | 0, Não | 99, Desconhecido","1, Sim | 0, Não | 99, Desconhecido",Refere-se à inflamação da córnea do olho.,Indique “Sim” se o paciente tiver apresentado esse sintoma entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_newvision,"1, Sim | 0, Não | 99, Desconhecido","1, Sim | 0, Não | 99, Desconhecido",Definido como diminuição da clareza ou nitidez da visão.,Indique “Sim” se o paciente tiver apresentado esse sintoma entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_sunkeyes,Olhos fundos,"1, sim | 0, Não | 99, Desconhecido",,"Indique 'Sim', se o paciente passou por isso em qualquer momento desde o início da doença até a apresentação.",0,0,0,,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_ocularoth,"1, Sim | 0, Não | 99, Desconhecido","1, Sim | 0, Não | 99, Desconhecido","Refere-se a outros sinais relacionados aos olhos, não especificados acima.",Indique “Sim” se o paciente tiver apresentado esse sintoma entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_ocularoth_spec,Specify other opthalmological signs,,"Refere-se a outros sinais relacionados aos olhos, não especificados acima.","Se “Sim”, especifique outros sinais oftalmológicos ",0,0,0,0,0,
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_paed,Sinais específicos da pediatria,,,,0,0,0,,,
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_nasalflar,Alargamento das narinas,"1, sim | 0, Não | 99, Desconhecido","Definido como um alargamento das narinas durante a respiração; embora existam muitas causas possíveis, pode ser um sinal de dificuldade respiratória em bebês pequenos.",Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_grunt,Grunhidos,"1, sim | 0, Não | 99, Desconhecido",Definido como um som respiratório ruidoso que ocorre quando uma pessoa expira e é um sinal de dificuldade respiratória.,Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_ftt,Retardo no crescimento,"1, sim | 0, Não | 99, Desconhecido","Refere-se ao ganho de peso abaixo do normal em um bebê ou criança, o que pode incluir crescimento linear e craniano deficiente.",Indique “Sim” se o paciente apresentou este sintoma em qualquer momento durante a data da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_hypotonia,Diminuição do tônus/hipotonia,"1, sim | 0, Não | 99, Desconhecido",Refere-se à hipotonia muscular generalizada (tônus muscular anormalmente baixo).,Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_bulgefont,Fontanela protuberante,"1, sim | 0, Não | 99, Desconhecido",Refere-se às áreas membranosas entre os ossos cranianos em um recém-nascido que parecem elevadas ou cheias.,Indique “Sim” se o paciente apresentou isso entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_otherdesc,Outros  sinais,,,,0,0,0,,,
diário,SINAIS: Registre os achados clínicos observados entre 00:00 e 24:00 no dia da avaliação,sign_unlisted,"1, Sim | 0, Não | 99, Desconhecido","1, Sim | 0, Não | 99, Desconhecido",Refere-se à presença de um ou mais sinais ou sintomas alternativos não listados acima.,Indique “Sim” se o paciente apresentou outro sinal ou sintoma não listado acima entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_dailydata,Insira os dados da avaliação da pele e das mucosas para esta data?,"1, Sim | 0, Não","As perguntas a seguir referem-se à inspeção clínica de lesões cutâneas. Os dados registrados nesta seção devem detalhar as condições presentes na data da avaliação. Esta seção deve ser preenchida na data da admissão e em qualquer dia subsequente, de acordo com o protocolo local.",Indique “Sim” para inserir informações relativas à inspeção clínica das lesões cutâneas no dia da avaliação.,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_dist,Distribuição precipitada,"1, Generalizada | 2, Localizada ao redor dos genitais | 3, Centrífuga - mais nas extremidades | 4, Centrípeto - mais no tronco | 88, Outra distribuição | 99, Distribuição desconhecida","Refere-se ao padrão de distribuição da erupção cutânea. Erupção generalizada refere-se a uma erupção cutânea disseminada que cobre toda a superfície da pele. A erupção centrífuga está concentrada nas extremidades distais, com menos lesões no tronco. A erupção centrípeta está concentrada no tronco, com menos lesões nas extremidades. Localizada ao redor dos genitais refere-se a uma erupção cutânea concentrada ao redor da pele dos genitais.","Selecione o padrão mais adequado de distribuição da erupção cutânea no dia da avaliação. ",0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_distoth,Especifique outra distribuição de erupção cutânea,,"Refere-se ao padrão de distribuição da erupção cutânea. ","Se “Outro”, escreva o padrão de distribuição da erupção cutânea no dia da avaliação.",0,0,0,0,0,
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_morph,Morfologia precipitada,"1, Lesões principalmente discretas | 2, Lesões semi-confluentes | 3, Lesões confluentes | 4, Morfologia mista | 99, Desconhecida",Isso se refere à morfologia predominante da erupção cutânea. Lesões discretas se referem a lesões separadas e distintas que não se uniram. As lesões confluentes se referem a lesões que estão unindo ou executando juntos.,Selecione a morfologia mais adequada da erupção cutânea no dia da avaliação.,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_morphsize,Tamanho da erupção cutânea (pele) - Diâmetro mais largo de qualquer lesão,"1, Menos de 0,5 cm | 2, 0,5-0,99 cm | 3, 1-1,99 cm | 4, 2+ cm","Isso se refere ao tamanho da erupção cutânea da pele, registrada como o diâmetro mais amplo de qualquer lesão em centímetros (cm).",Indique o diâmetro mais amplo de qualquer lesão da pele medida em centímetros (CM) no dia da avaliação.,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_skinles,Status atual da lesão da pele,"1, Existem lesões cutâneas ativas | 2, Existem lesões cutâneas e nenhuma delas está ativa (lesões em processo de cicatrização e resolução, incluindo lesões com crostas) | 3, Todas as lesões cutâneas foram completamente resolvidas (todas as crostas caíram com a pele intacta) | 4, Nenhuma lesão cutânea se desenvolveu até o momento","Refere-se ao estado das lesões cutâneas. Lesões cutâneas ativas referem-se a máculas (lesões planas), pápulas (lesões elevadas), vesículas (elevadas e cheias de líquido claro) ou pústulas (elevadas e cheias de pus, um líquido opaco) que podem desenvolver uma depressão no centro (umbilicação) ou ulcerar. Lesões cutâneas não ativas referem-se àquelas que começaram a formar crostas (secagem), em processo de cicatrização e resolução, para formar crostas (consistindo em soro seco, sangue ou pus). Lesões cutâneas completamente resolvidas referem-se a todas as crostas que caíram, deixando a pele subjacente intacta. ","Indique o estado dermatológico mais adequado das lesões cutâneas no dia da avaliação. ",0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_res,Existem evidências residuais de lesões de pele resolvidas (cicatriz/descoloração)?,"1, Sim | 0, Não | 99, Desconhecido","Isso se refere à presença de sequalae secundário para resolver ou resolver lesões cutâneas, isto é, lesões que não são mais ativas (incluindo lesões e lesões com crosta, onde todas as crostas caíram com a pele intacta). Isso pode incluir cicatrizes ou descoloração.","Indique 'sim', se houver evidências residuais de lesões de pele resolvidas no dia da avaliação.",0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_mucos,Status da lesão da mucosa atual,"1, Existem lesões mucosas | 2, Existe um histórico de lesões mucosas, mas nenhuma no momento (todas foram resolvidas e a mucosa está cicatrizada) | 3, Nenhuma lesão mucosa se desenvolveu até o momento","Isso se refere à presença de envolvimento da membrana da mucosa. Inclui o revestimento do trato digestivo, trato respiratório e trato geniturinário.",Selecione a opção mais apropriada que representa a extensão do envolvimento da mucosa entre 00:00 e 24:00 no dia da avaliação.,0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_orophar,Se houver lesões da mucosa: sintomas persistentes ou sinais de lesões orofaríngeas da mucosa,"1, Sim | 0, Não | 99, Desconhecido","Isso se refere à presença de envolvimento da membrana da mucosa na cavidade orofaríngea, como evidenciado por lesões mucosa ativas, eritema, alterações inflamatórias. Os sintomas podem incluir dor de garganta, ulcerações dolorosas, deglutição dolorosa ou difícil.","Indique 'sim', se o paciente apresentou sintomas de lesões orofaríngeas da mucosa entre 00:00 e 24:00 no dia da avaliação.",0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_oropharles,Se sim: Lesão Ulcerada Oro-Fíngea (ativa),"1, Sim | 0, Não | 99, Desconhecido",Isso se refere a lesões mucosa ulceradas ativas na área entre o palato macio e a porção superior da epiglote.,"Indique 'sim', se houver lesões ativas envolvendo essa área entre 00:00 e 24:00 no dia da avaliação.",0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_head,"Existem lesões na cabeça, rosto ou pescoço?","1, Sim | 0, Não | 99, Desconhecido","Isso se refere à presença de lesões cutâneas envolvendo a cabeça, o rosto ou o pescoço.","Indique 'sim', se houver lesões ativas envolvendo essa área entre 00:00 e 24:00 no dia da avaliação.",0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_head_type,"Tipo de lesões na cabeça, rosto ou pescoço","1, Vesícula | 2, Pústula | 3, Lesões ulceradas | 4, Lesões necrosantes | 5, Lesões fungiformes | 6, Lesões hemorrágicas | 88, Outros","Refere-se ao tipo de lesões cutâneas que envolvem a cabeça, o rosto ou o pescoço. Vesícula refere-se a uma lesão elevada e cheia de líquido claro. Pústula refere-se a uma lesão elevada e cheia de pus, um líquido opaco. Lesão ulcerada refere-se a uma lesão com ruptura da pele. Lesão necrosante refere-se a uma lesão com tecido necrótico (morto). Lesão fungiforme refere-se a uma lesão dos tecidos subjacentes que está rompendo a superfície da pele. ","Selecione a opção mais adequada que represente o tipo de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_head_type_oth,"Especifique outro tipo de lesões na cabeça, rosto ou pescoço",,"Refere-se ao tipo de lesões cutâneas que envolvem a cabeça, o rosto ou o pescoço.","Se “Outro”. Escreva o tipo de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",0,0,0,0,0,
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_head_num,"Número de lesões na cabeça, rosto ou pescoço",,"Refere-se ao número de lesões cutâneas que envolvem a cabeça, o rosto ou o pescoço.","Escreva o número de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",0,0,0,0,0,
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_ocular,Existem lesões oculares dentro da órbita?,"1, Sim | 0, Não | 99, Desconhecido","Refere-se à presença de lesões oculares. ","Indique 'sim', se houver lesões ativas envolvendo essa área entre 00:00 e 24:00 no dia da avaliação.",0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_ocular_type,Tipo de lesões oculares,"1, Vesícula | 2, Pústula | 3, Lesões ulceradas | 4, Lesões necrosantes | 5, Lesões fungiformes | 6, Lesões hemorrágicas | 88, Outros","Refere-se ao tipo de lesão ocular. Vesícula refere-se a uma lesão elevada e cheia de líquido claro. Pústula refere-se a uma lesão elevada e cheia de pus, um líquido opaco. Lesão ulcerada refere-se a uma lesão com ruptura da pele. Lesão necrosante refere-se a uma lesão com tecido necrótico (morto). Lesão fungiforme refere-se a uma lesão dos tecidos subjacentes que está rompendo a superfície da pele.","Selecione a opção mais adequada que represente o tipo de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_ocular_type_oth,Especifique outro tipo de lesões oculares,,"Refere-se ao tipo de lesão ocular. ","Se “Outro”. Escreva o tipo de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",0,0,0,0,0,
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_ocular_num,Número de lesões oculares,,Refere-se ao número de lesões oculares.,"Escreva o número de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",0,0,0,0,0,
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_torso,Existem lesões no tronco / tronco?,"1, Sim | 0, Não | 99, Desconhecido",Isso se refere à presença de lesões cutâneas envolvendo o tronco / tronco.,"Indique 'sim', se houver lesões ativas envolvendo essa área entre 00:00 e 24:00 no dia da avaliação.",0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_torso_type,Tipo de lesões no tronco,"1, Vesícula | 2, Pústula | 3, Lesões ulceradas | 4, Lesões necrosantes | 5, Lesões fungiformes | 6, Lesões hemorrágicas | 88, Outros","Refere-se ao tipo de lesões cutâneas envolvendo o tronco. Vesícula refere-se a uma lesão elevada e cheia de líquido claro. Pústula refere-se a uma lesão elevada e cheia de pus, um líquido opaco. Lesão ulcerada refere-se a uma lesão com ruptura da pele. Lesão necrosante refere-se a uma lesão com tecido necrótico (morto). Lesão fungiforme refere-se a uma lesão dos tecidos subjacentes que está rompendo a superfície da pele.","Selecione a opção mais adequada que represente o tipo de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_torso_type_oth,Especifique outro tipo de lesões no tronco/torso,,Refere-se ao tipo de lesões cutâneas que envolvem o tronco/torso.,"Se “Outro”. Escreva o tipo de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",0,0,0,0,0,
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_torso_num,Número de lesões no tronco/torso,,Refere-se ao número de lesões cutâneas que envolvem o tronco/torso.,"Escreva o número de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",0,0,0,0,0,
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_arms,Existem lesões nos braços e/ou mãos?,"1, Sim | 0, Não | 99, Desconhecido",Isso se refere à presença de lesões cutâneas envolvendo os braços e/ou mãos.,"Indique 'sim', se houver lesões ativas envolvendo essa área entre 00:00 e 24:00 no dia da avaliação.",0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_arms_type,Tipo de lesões nos braços/mãos,"1, Vesícula | 2, Pústula | 3, Lesões ulceradas | 4, Lesões necrosantes | 5, Lesões fungiformes | 6, Lesões hemorrágicas | 88, Outros","Refere-se ao tipo de lesões cutâneas que envolvem os braços e/ou mãos. Vesícula refere-se a uma lesão elevada e cheia de líquido claro. Pústula refere-se a uma lesão elevada e cheia de pus, um líquido opaco. Lesão ulcerada refere-se a uma lesão com ruptura da pele. Lesão necrosante refere-se a uma lesão com tecido necrótico (morto). Lesão fungosa refere-se a uma lesão dos tecidos subjacentes que está rompendo a superfície da pele. ","Selecione a opção mais adequada que represente o tipo de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",0,0,0,0,0,0
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_arms_type_oth,Especifique outro tipo de lesões nos braços/mãos,,Refere-se ao tipo de lesões cutâneas que envolvem os braços e/ou mãos.,"Se “Outro”. Escreva o tipo de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",0,0,0,0,0,
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_arms_num,Número de lesões nos braços/mãos,,Refere-se ao número de lesões cutâneas que envolvem os braços e/ou mãos.,"Escreva o número de lesões que envolvem esta área, entre as 00:00 e as 24:00 do dia da avaliação.",0,0,0,0,0,
diário,AVALIAÇÃO DA PELE E MUCOSAS: Registre as informações mais distantes do normal entre 00:00 e 24:00 no dia da avaliação.,lesion_legs,Existem lesões nas pernas e/ou pés?,"1, Sim | 0, Não | 99, Desconhecido",Isso se refere à presença de lesões cutâneas envolvendo as pernas e/ou pés.,"Indique 'sim', se houver lesões ativas envolvendo essa área entre 00:00 e 24:00 no dia da avaliação.",0,0,0,0,0,0
